Date	Time	Temp(°F)    Precipitation(inch)	Wetness(U)  Relative-Humidity(% RH)
3/1/2014	10:30:00	59.4	0	0	67.6
3/1/2014	10:45:00	60.1	0	0	65.1
3/1/2014	11:00:00	61	0	0	64.9
3/1/2014	11:15:00	61.3	0	0	63.1
3/1/2014	11:30:00	62	0	0	64.9
3/1/2014	11:45:00	62.5	0	0	63.5
3/1/2014	12:00:00	62.4	0	0	63.5
3/1/2014	12:15:00	62.5	0	0	63.4
3/1/2014	12:30:00	63.5	0	0	62.6
3/1/2014	12:45:00	63.8	0	0	61.7
3/1/2014	13:00:00	64	0	0	61.1
3/1/2014	13:15:00	64.5	0	0	59.1
3/1/2014	13:30:00	65.1	0	0	57.6
3/1/2014	13:45:00	65.1	0	0	57.3
3/1/2014	14:00:00	64.7	0	0	58.9
3/1/2014	14:15:00	65	0	0	58.3
3/1/2014	14:30:00	64.9	0	0	58.8
3/1/2014	14:45:00	65.5	0	0	58.7
3/1/2014	15:00:00	65.1	0	0	59.9
3/1/2014	15:15:00	64	0	0	59.4
3/1/2014	15:30:00	64.2	0	0	59.8
3/1/2014	15:45:00	64.3	0	0	59.1
3/1/2014	16:00:00	63.6	0	0	60.2
3/1/2014	16:15:00	63.3	0	0	61.8
3/1/2014	16:30:00	62.9	0	0	62.7
3/1/2014	16:45:00	62	0	0	66.5
3/1/2014	17:00:00	61.5	0	0	67.4
3/1/2014	17:15:00	61.8	0	0	62.1
3/1/2014	17:30:00	62	0	0	61.1
3/1/2014	17:45:00	61.7	0	0	62.2
3/1/2014	18:00:00	61.5	0	0	63
3/1/2014	18:15:00	61.2	0	0	63.6
3/1/2014	18:30:00	60.9	0	0	64.5
3/1/2014	18:45:00	60.7	0	0	64.7
3/1/2014	19:00:00	60.4	0	0	66.4
3/1/2014	19:15:00	60.1	0	0	69.5
3/1/2014	19:30:00	59.6	0	0	73.8
3/1/2014	19:45:00	57.2	0	0	87
3/1/2014	20:00:00	55.9	0	0	88.4
3/1/2014	20:15:00	55.7	0	0	89
3/1/2014	20:30:00	55.5	0	0	90
3/1/2014	20:45:00	55.4	0	0	90.1
3/1/2014	21:00:00	55.5	0	0	89.6
3/1/2014	21:15:00	55.6	0	0	89
3/1/2014	21:30:00	55.6	0	3	89.5
3/1/2014	21:45:00	55.2	0.008	10	91.8
3/1/2014	22:00:00	54.8	0	10	92.9
3/1/2014	22:15:00	54.2	0	10	94.5
3/1/2014	22:30:00	54.2	0	10	95
3/1/2014	22:45:00	53.6	0	9	95.8
3/1/2014	23:00:00	53.1	0	9	96.3
3/1/2014	23:15:00	52.6	0	9	96.3
3/1/2014	23:30:00	51.1	0	9	96.4
3/1/2014	23:45:00	49.6	0	9	96.9
3/2/2014	00:00:00	49.5	0	9	97.5
3/2/2014	00:15:00	50.2	0	9	98.4
3/2/2014	00:30:00	50.7	0	9	98.2
3/2/2014	00:45:00	52	0	9	98.1
3/2/2014	01:00:00	51.3	0	9	97.8
3/2/2014	01:15:00	49.3	0	9	98.2
3/2/2014	01:30:00	49.7	0	9	98.3
3/2/2014	01:45:00	50.4	0	9	98.7
3/2/2014	02:00:00	50.7	0	9	98.6
3/2/2014	02:15:00	50.8	0	9	98.6
3/2/2014	02:30:00	50.6	0	9	98.6
3/2/2014	02:45:00	49.7	0	9	98.4
3/2/2014	03:00:00	49.2	0	9	98.9
3/2/2014	03:15:00	49.9	0	9	99.1
3/2/2014	03:30:00	50.1	0	9	99.1
3/2/2014	03:45:00	50.4	0	9	99.1
3/2/2014	04:00:00	51.1	0	9	99.2
3/2/2014	04:15:00	51.2	0	9	99.3
3/2/2014	04:30:00	51.6	0	9	99.4
3/2/2014	04:45:00	51.7	0	9	99.3
3/2/2014	05:00:00	51.6	0	9	99.3
3/2/2014	05:15:00	51.5	0	9	99.3
3/2/2014	05:30:00	51.2	0	9	99.3
3/2/2014	05:45:00	51.2	0	9	99.6
3/2/2014	06:00:00	51.6	0	9	99.6
3/2/2014	06:15:00	51.6	0	9	99.7
3/2/2014	06:30:00	51.7	0	10	99.8
3/2/2014	06:45:00	51.8	0	10	99.7
3/2/2014	07:00:00	51.8	0	10	99.6
3/2/2014	07:15:00	51.6	0	10	99.8
3/2/2014	07:30:00	51.7	0	10	99.8
3/2/2014	07:45:00	52	0	10	99.8
3/2/2014	08:00:00	52.1	0	10	99.9
3/2/2014	08:15:00	52.7	0	3	99.9
3/2/2014	08:30:00	53	0	2	99.8
3/2/2014	08:45:00	53.5	0	2	99.2
3/2/2014	09:00:00	54	0	2	98.2
3/2/2014	09:15:00	54.6	0	2	94.8
3/2/2014	09:30:00	54.3	0	4	93.2
3/2/2014	09:45:00	54.3	0	10	94.9
3/2/2014	10:00:00	54.3	0	10	95.9
3/2/2014	10:15:00	54.3	0.008	10	96.3
3/2/2014	10:30:00	54.3	0	10	96.2
3/2/2014	10:45:00	54.2	0	10	96.5
3/2/2014	11:00:00	54.5	0	10	96.4
3/2/2014	11:15:00	55.3	0	10	95.7
3/2/2014	11:30:00	55.3	0	10	95.8
3/2/2014	11:45:00	55.7	0	10	96.2
3/2/2014	12:00:00	56.3	0	3	95.3
3/2/2014	12:15:00	56.8	0	1	94.3
3/2/2014	12:30:00	56.9	0	1	93.3
3/2/2014	12:45:00	57	0	2	93.6
3/2/2014	13:00:00	57.7	0	5	91.7
3/2/2014	13:15:00	57.8	0	2	91.5
3/2/2014	13:30:00	58.1	0	0	89.6
3/2/2014	13:45:00	57.5	0	1	89.3
3/2/2014	14:00:00	57.6	0	1	88.7
3/2/2014	14:15:00	58.2	0	0	86.9
3/2/2014	14:30:00	58.6	0	0	85.9
3/2/2014	14:45:00	57.9	0	0	87.7
3/2/2014	15:00:00	58.2	0	0	84.4
3/2/2014	15:15:00	58.2	0	0	85.4
3/2/2014	15:30:00	58.2	0	0	84.3
3/2/2014	15:45:00	58	0	0	84.4
3/2/2014	16:00:00	58.2	0	0	84.2
3/2/2014	16:15:00	58.1	0	0	82.4
3/2/2014	16:30:00	57.9	0	0	82.8
3/2/2014	16:45:00	57.7	0	0	82.9
3/2/2014	17:00:00	57.1	0	0	82.2
3/2/2014	17:15:00	56.9	0	0	82
3/2/2014	17:30:00	57.2	0	0	79.8
3/2/2014	17:45:00	56.7	0	0	82.3
3/2/2014	18:00:00	55.4	0	2	86.2
3/2/2014	18:15:00	54.1	0	5	88.2
3/2/2014	18:30:00	52.4	0	10	91.4
3/2/2014	18:45:00	51.8	0	10	92.8
3/2/2014	19:00:00	50.5	0	10	94
3/2/2014	19:15:00	49.5	0	10	94.9
3/2/2014	19:30:00	48.4	0	10	95.9
3/2/2014	19:45:00	48	0	10	96.2
3/2/2014	20:00:00	47.2	0	10	97
3/2/2014	20:15:00	47.4	0	10	97.1
3/2/2014	20:30:00	46.6	0	10	97.3
3/2/2014	20:45:00	46.3	0	10	97.3
3/2/2014	21:00:00	45.8	0	10	97.9
3/2/2014	21:15:00	46.2	0	10	98.3
3/2/2014	21:30:00	46.6	0	10	98.9
3/2/2014	21:45:00	48	0	10	98.9
3/2/2014	22:00:00	49.7	0	10	98.7
3/2/2014	22:15:00	49.8	0	10	98.4
3/2/2014	22:30:00	50.4	0	10	98.5
3/2/2014	22:45:00	51.3	0	10	97.7
3/2/2014	23:00:00	51.6	0	10	96.5
3/2/2014	23:15:00	51.1	0	10	96.1
3/2/2014	23:30:00	50.5	0	10	95.2
3/2/2014	23:45:00	49.8	0	10	96.7
3/3/2014	00:00:00	51.3	0	10	94.9
3/3/2014	00:15:00	51.1	0	10	94.9
3/3/2014	00:30:00	51.5	0	9	93.2
3/3/2014	00:45:00	51.2	0	6	94
3/3/2014	01:00:00	51.6	0	3	94.6
3/3/2014	01:15:00	51.8	0	3	94.7
3/3/2014	01:30:00	51.8	0	2	94.6
3/3/2014	01:45:00	51.5	0	1	95.2
3/3/2014	02:00:00	51.8	0	2	95.1
3/3/2014	02:15:00	52	0	1	95.2
3/3/2014	02:30:00	52	0	1	95.1
3/3/2014	02:45:00	52	0	1	95
3/3/2014	03:00:00	52.4	0	1	94.7
3/3/2014	03:15:00	52.7	0	2	93.9
3/3/2014	03:30:00	52.7	0	2	93.1
3/3/2014	03:45:00	52.7	0	1	93.3
3/3/2014	04:00:00	52.5	0	1	94.3
3/3/2014	04:15:00	52.6	0	1	94.7
3/3/2014	04:30:00	52.7	0	1	94.5
3/3/2014	04:45:00	52.7	0	1	94.4
3/3/2014	05:00:00	52.7	0	1	93.9
3/3/2014	05:15:00	52.9	0	1	93.7
3/3/2014	05:30:00	52.8	0	1	93.9
3/3/2014	05:45:00	52.6	0	0	94.8
3/3/2014	06:00:00	52.7	0	1	94.5
3/3/2014	06:15:00	52.8	0	1	94
3/3/2014	06:30:00	52.7	0	1	93.9
3/3/2014	06:45:00	52.7	0	1	93.4
3/3/2014	07:00:00	52.9	0	0	92.4
3/3/2014	07:15:00	53	0.008	0	91.9
3/3/2014	07:30:00	53.1	0	0	91.8
3/3/2014	07:45:00	53.2	0	0	91.9
3/3/2014	08:00:00	53.4	0	0	92.5
3/3/2014	08:15:00	53.5	0	0	92.7
3/3/2014	08:30:00	53.7	0	0	92.3
3/3/2014	08:45:00	54	0	0	91.7
3/3/2014	09:00:00	54.1	0	0	91.6
3/3/2014	09:15:00	54.2	0	0	92.4
3/3/2014	09:30:00	54.2	0	0	93
3/3/2014	09:45:00	54.3	0	0	92.2
3/3/2014	10:00:00	54.5	0	0	90.4
3/3/2014	10:15:00	54.9	0	0	89.5
3/3/2014	10:30:00	55.6	0	0	88.2
3/3/2014	10:45:00	56	0	0	87
3/3/2014	11:00:00	56.4	0	0	85.6
3/3/2014	11:15:00	56.7	0	0	84.5
3/3/2014	11:30:00	56.9	0	0	83.8
3/3/2014	11:45:00	57	0	0	82.9
3/3/2014	12:00:00	56.6	0	0	83.7
3/3/2014	12:15:00	57.1	0	0	82.5
3/3/2014	12:30:00	57.8	0	0	81.4
3/3/2014	12:45:00	57.8	0	0	81.5
3/3/2014	13:00:00	57.6	0	0	82.1
3/3/2014	13:15:00	57.8	0	0	81.9
3/3/2014	13:30:00	57.3	0	2	82
3/3/2014	13:45:00	57.5	0	1	79
3/3/2014	14:00:00	57.6	0	1	80.8
3/3/2014	14:15:00	57.1	0	1	81.6
3/3/2014	14:30:00	57.2	0	0	80.5
3/3/2014	14:45:00	57.1	0	0	80.3
3/3/2014	15:00:00	57.3	0	0	80.7
3/3/2014	15:15:00	56.7	0	0	84.3
3/3/2014	15:30:00	56	0.016	0	87
3/3/2014	15:45:00	55.2	0.008	0	90
3/3/2014	16:00:00	54.9	0.016	0	90.5
3/3/2014	16:15:00	54.9	0.016	0	90.8
3/3/2014	16:30:00	54.8	0.008	0	91.5
3/3/2014	16:45:00	54.6	0.016	0	92.8
3/3/2014	17:00:00	54.4	0.008	0	94.1
3/3/2014	17:15:00	54.2	0.008	0	94.5
3/3/2014	17:30:00	53.8	0.016	0	95.3
3/3/2014	17:45:00	53.4	0.016	0	95.6
3/3/2014	18:00:00	53.1	0.008	0	95.9
3/3/2014	18:15:00	52.9	0.016	0	96
3/3/2014	18:30:00	52.9	0.008	0	95.9
3/3/2014	18:45:00	53	0.008	0	95.5
3/3/2014	19:00:00	53	0.008	0	96
3/3/2014	19:15:00	53.1	0	0	96.2
3/3/2014	19:30:00	53.2	0.016	0	96.3
3/3/2014	19:45:00	53.3	0.016	0	96.2
3/3/2014	20:00:00	53.1	0.016	2	96.4
3/3/2014	20:15:00	53	0.024	1	96.8
3/3/2014	20:30:00	53	0.024	1	97.3
3/3/2014	20:45:00	53	0.031	2	98.1
3/3/2014	21:00:00	53.1	0.016	1	98.4
3/3/2014	21:15:00	53.1	0.024	1	98.4
3/3/2014	21:30:00	53.1	0.024	1	98.4
3/3/2014	21:45:00	53.2	0.016	1	98.5
3/3/2014	22:00:00	53.1	0.008	1	97.7
3/3/2014	22:15:00	53.4	0	1	97
3/3/2014	22:30:00	53.5	0	1	96.6
3/3/2014	22:45:00	53.2	0	1	95.4
3/3/2014	23:00:00	52.7	0.008	1	95.8
3/3/2014	23:15:00	52.4	0	2	96.2
3/3/2014	23:30:00	52	0	2	96.3
3/3/2014	23:45:00	51.8	0	1	95.8
3/4/2014	00:00:00	51.9	0	1	95.2
3/4/2014	00:15:00	52	0	1	94.7
3/4/2014	00:30:00	52	0.008	2	95.4
3/4/2014	00:45:00	51.8	0	2	96.2
3/4/2014	01:00:00	52	0	2	96.3
3/4/2014	01:15:00	52	0	2	96.1
3/4/2014	01:30:00	51.9	0	2	96.1
3/4/2014	01:45:00	51.9	0	1	96
3/4/2014	02:00:00	52	0	1	96.3
3/4/2014	02:15:00	51.9	0	1	95.8
3/4/2014	02:30:00	51.8	0	2	95.8
3/4/2014	02:45:00	51.8	0	3	96.1
3/4/2014	03:00:00	51.8	0	2	96.6
3/4/2014	03:15:00	51.8	0	2	96.9
3/4/2014	03:30:00	51.9	0	2	96.9
3/4/2014	03:45:00	52.1	0	1	96.9
3/4/2014	04:00:00	52.1	0	1	97
3/4/2014	04:15:00	51.9	0	1	97.2
3/4/2014	04:30:00	51.9	0	1	97.4
3/4/2014	04:45:00	51.9	0	2	97.7
3/4/2014	05:00:00	51.9	0	1	98
3/4/2014	05:15:00	52.1	0	1	98
3/4/2014	05:30:00	52.1	0	0	98.1
3/4/2014	05:45:00	52.2	0	2	98.3
3/4/2014	06:00:00	52.2	0	2	98.3
3/4/2014	06:15:00	52.1	0	1	98.4
3/4/2014	06:30:00	52	0	0	98.6
3/4/2014	06:45:00	51.8	0	1	98.7
3/4/2014	07:00:00	51.8	0	1	98.8
3/4/2014	07:15:00	51.8	0	1	99
3/4/2014	07:30:00	52.2	0	1	99.1
3/4/2014	07:45:00	52.5	0	1	99
3/4/2014	08:00:00	52.8	0	1	99
3/4/2014	08:15:00	53.4	0	1	99.1
3/4/2014	08:30:00	54	0	0	98.5
3/4/2014	08:45:00	54.6	0	0	97.5
3/4/2014	09:00:00	55.2	0	0	96
3/4/2014	09:15:00	56.1	0	0	93.4
3/4/2014	09:30:00	57.3	0	0	89.1
3/4/2014	09:45:00	58.6	0	0	85.7
3/4/2014	10:00:00	59.3	0	0	84.3
3/4/2014	10:15:00	59.2	0	0	84
3/4/2014	10:30:00	59.8	0	0	81.3
3/4/2014	10:45:00	59.4	0	0	81.6
3/4/2014	11:00:00	59.4	0	0	81
3/4/2014	11:15:00	60.2	0	0	80.4
3/4/2014	11:30:00	60.5	0	0	77.5
3/4/2014	11:45:00	60.7	0	0	78.8
3/4/2014	12:00:00	60.8	0	0	77.7
3/4/2014	12:15:00	61.1	0	0	77.6
3/4/2014	12:30:00	61	0	0	76.9
3/4/2014	12:45:00	61.5	0	0	76.4
3/4/2014	13:00:00	61.5	0	0	76.5
3/4/2014	13:15:00	61.8	0	0	75.8
3/4/2014	13:30:00	62.8	0	0	72.8
3/4/2014	13:45:00	62.6	0	0	76.4
3/4/2014	14:00:00	62.4	0	0	76.4
3/4/2014	14:15:00	62.2	0	0	78.1
3/4/2014	14:30:00	62.5	0	0	76.4
3/4/2014	14:45:00	62.2	0	0	77.4
3/4/2014	15:00:00	62	0	0	77.9
3/4/2014	15:15:00	62.8	0	0	75
3/4/2014	15:30:00	62.8	0	0	75
3/4/2014	15:45:00	62.7	0	0	75.2
3/4/2014	16:00:00	62.4	0	0	74.1
3/4/2014	16:15:00	62.3	0	0	74.8
3/4/2014	16:30:00	61.9	0	0	76.4
3/4/2014	16:45:00	61.8	0	0	77
3/4/2014	17:00:00	61.6	0	0	77.9
3/4/2014	17:15:00	61.3	0	0	78.6
3/4/2014	17:30:00	60.9	0	1	79.2
3/4/2014	17:45:00	60.6	0	1	81.5
3/4/2014	18:00:00	59.8	0	1	83.2
3/4/2014	18:15:00	59	0	2	86.6
3/4/2014	18:30:00	58.2	0	3	88.6
3/4/2014	18:45:00	57.6	0	5	89.8
3/4/2014	19:00:00	57.2	0	4	89.5
3/4/2014	19:15:00	56.5	0	9	89.9
3/4/2014	19:30:00	55.9	0	9	91.4
3/4/2014	19:45:00	56.6	0	5	90.7
3/4/2014	20:00:00	55.6	0	10	92.4
3/4/2014	20:15:00	55.2	0	10	92.4
3/4/2014	20:30:00	54.7	0	9	94.3
3/4/2014	20:45:00	54.9	0	10	94.4
3/4/2014	21:00:00	54.9	0	10	94.4
3/4/2014	21:15:00	55.7	0	10	92.7
3/4/2014	21:30:00	56.3	0	9	91.5
3/4/2014	21:45:00	55.8	0	9	92.4
3/4/2014	22:00:00	55.4	0	10	92.6
3/4/2014	22:15:00	55.6	0	7	92.8
3/4/2014	22:30:00	55.5	0	7	92.9
3/4/2014	22:45:00	55.5	0	5	93
3/4/2014	23:00:00	55.5	0	5	93.2
3/4/2014	23:15:00	55.5	0	4	92.8
3/4/2014	23:30:00	55.5	0	4	92.8
3/4/2014	23:45:00	55.5	0	4	92.8
3/5/2014	00:00:00	55.2	0	4	93.5
3/5/2014	00:15:00	55.3	0	4	93.9
3/5/2014	00:30:00	55.1	0	5	94.3
3/5/2014	00:45:00	55.2	0	4	94.2
3/5/2014	01:00:00	55.6	0	3	93.3
3/5/2014	01:15:00	55.5	0	3	93.1
3/5/2014	01:30:00	55.5	0	3	93.3
3/5/2014	01:45:00	55.5	0	3	93.5
3/5/2014	02:00:00	55.6	0	3	92.7
3/5/2014	02:15:00	56.1	0	2	90.6
3/5/2014	02:30:00	56.4	0	4	90
3/5/2014	02:45:00	56.1	0	3	91.1
3/5/2014	03:00:00	55.8	0	2	92.3
3/5/2014	03:15:00	55.8	0	3	92.6
3/5/2014	03:30:00	55.8	0	3	92.9
3/5/2014	03:45:00	55.7	0	3	93.3
3/5/2014	04:00:00	55.6	0	3	93.7
3/5/2014	04:15:00	55.6	0	4	93.8
3/5/2014	04:30:00	55.3	0	6	94.6
3/5/2014	04:45:00	55.3	0	5	94.7
3/5/2014	05:00:00	55.3	0	5	95
3/5/2014	05:15:00	55.3	0	4	95.2
3/5/2014	05:30:00	55.3	0	4	95.5
3/5/2014	05:45:00	55.3	0	4	95.6
3/5/2014	06:00:00	55.2	0	5	95.7
3/5/2014	06:15:00	55	0	6	96.1
3/5/2014	06:30:00	55.2	0	4	95.9
3/5/2014	06:45:00	55.2	0	5	95.8
3/5/2014	07:00:00	55.1	0	5	95.9
3/5/2014	07:15:00	55.3	0	3	95.8
3/5/2014	07:30:00	55.6	0	3	95.5
3/5/2014	07:45:00	55.8	0	2	95.1
3/5/2014	08:00:00	55.9	0	2	94.9
3/5/2014	08:15:00	56.4	0	1	93.9
3/5/2014	08:30:00	57.1	0	1	92.1
3/5/2014	08:45:00	57.5	0	1	91.6
3/5/2014	09:00:00	57.8	0	1	91
3/5/2014	09:15:00	58.2	0	1	90.2
3/5/2014	09:30:00	58.5	0	1	89.9
3/5/2014	09:45:00	59.1	0	1	88.7
3/5/2014	10:00:00	59.5	0	1	87.5
3/5/2014	10:15:00	59.9	0	0	86.5
3/5/2014	10:30:00	60.5	0	0	85.4
3/5/2014	10:45:00	61	0	0	83.7
3/5/2014	11:00:00	62.1	0	0	80.4
3/5/2014	11:15:00	62.8	0	0	80.4
3/5/2014	11:30:00	62.2	0	0	83
3/5/2014	11:45:00	62.1	0	0	82.1
3/5/2014	12:00:00	62.4	0	0	81.9
3/5/2014	12:15:00	62.7	0	0	82.1
3/5/2014	12:30:00	62.3	0	4	83.1
3/5/2014	12:45:00	62.9	0	0	80.6
3/5/2014	13:00:00	63.6	0	0	74.3
3/5/2014	13:15:00	64	0	0	72.6
3/5/2014	13:30:00	64.2	0	0	74.1
3/5/2014	13:45:00	64	0	0	76.1
3/5/2014	14:00:00	64	0	0	75.7
3/5/2014	14:15:00	63.8	0	0	76.4
3/5/2014	14:30:00	63.9	0	0	76.4
3/5/2014	14:45:00	63.8	0	0	72.6
3/5/2014	15:00:00	63.4	0	0	73
3/5/2014	15:15:00	62.8	0	2	74.1
3/5/2014	15:30:00	61.8	0	2	76.4
3/5/2014	15:45:00	61.5	0	0	79.1
3/5/2014	16:00:00	60.1	0	3	84.4
3/5/2014	16:15:00	58.5	0.016	10	90.2
3/5/2014	16:30:00	57.6	0	10	90.8
3/5/2014	16:45:00	57.2	0	3	90.7
3/5/2014	17:00:00	57.2	0	2	90.1
3/5/2014	17:15:00	57.3	0	2	89.9
3/5/2014	17:30:00	57.2	0	2	90.3
3/5/2014	17:45:00	57.1	0	2	91.3
3/5/2014	18:00:00	57	0	9	92
3/5/2014	18:15:00	56.8	0	9	92.9
3/5/2014	18:30:00	56.8	0	4	93.2
3/5/2014	18:45:00	56.9	0.008	2	93
3/5/2014	19:00:00	56.9	0	2	93.3
3/5/2014	19:15:00	57	0	2	93.8
3/5/2014	19:30:00	57.1	0	4	94.1
3/5/2014	19:45:00	57	0	10	94.7
3/5/2014	20:00:00	56.9	0	10	95.1
3/5/2014	20:15:00	56.8	0	10	95.4
3/5/2014	20:30:00	56.9	0	10	94.8
3/5/2014	20:45:00	56.8	0.024	9	95.5
3/5/2014	21:00:00	56.7	0.024	7	96.4
3/5/2014	21:15:00	56.7	0.047	7	96.9
3/5/2014	21:30:00	56.7	0.031	7	97.6
3/5/2014	21:45:00	56.7	0.031	9	97.5
3/5/2014	22:00:00	56.8	0.008	9	97.3
3/5/2014	22:15:00	56.8	0.008	9	97.3
3/5/2014	22:30:00	56.7	0	9	97.5
3/5/2014	22:45:00	56.9	0.008	10	97.5
3/5/2014	23:00:00	57.1	0	10	97.4
3/5/2014	23:15:00	57	0	10	97.6
3/5/2014	23:30:00	57.1	0	10	97.9
3/5/2014	23:45:00	57.1	0.008	10	98.1
3/6/2014	00:00:00	57.1	0	10	98.4
3/6/2014	00:15:00	56.7	0	10	98.4
3/6/2014	00:30:00	56.5	0	10	98.3
3/6/2014	00:45:00	56.4	0	10	98.2
3/6/2014	01:00:00	56.2	0	10	98.3
3/6/2014	01:15:00	56	0	10	98.3
3/6/2014	01:30:00	55.6	0	10	97.9
3/6/2014	01:45:00	55.1	0	10	97.7
3/6/2014	02:00:00	54.8	0	10	97.7
3/6/2014	02:15:00	54.4	0	10	97
3/6/2014	02:30:00	53.7	0	10	97.2
3/6/2014	02:45:00	53.3	0	10	97.5
3/6/2014	03:00:00	53	0	10	97.6
3/6/2014	03:15:00	52.9	0	10	97.6
3/6/2014	03:30:00	53.1	0	10	97.5
3/6/2014	03:45:00	53.2	0	10	96.9
3/6/2014	04:00:00	52.9	0	10	95.9
3/6/2014	04:15:00	52	0	10	95.3
3/6/2014	04:30:00	49.8	0	10	97
3/6/2014	04:45:00	51.3	0	10	97.5
3/6/2014	05:00:00	52	0	10	97.3
3/6/2014	05:15:00	52.1	0	10	97.5
3/6/2014	05:30:00	51.9	0	10	97.3
3/6/2014	05:45:00	52.3	0	10	97
3/6/2014	06:00:00	51.8	0	10	96.4
3/6/2014	06:15:00	50.2	0	10	97.5
3/6/2014	06:30:00	49.8	0	10	97.8
3/6/2014	06:45:00	49.5	0	10	98.5
3/6/2014	07:00:00	49.6	0	10	98
3/6/2014	07:15:00	49.9	0	10	98.8
3/6/2014	07:30:00	50.9	0	10	98.7
3/6/2014	07:45:00	51.1	0	10	99.1
3/6/2014	08:00:00	52.7	0	8	98.9
3/6/2014	08:15:00	53.6	0	2	98.4
3/6/2014	08:30:00	54.4	0	1	97.7
3/6/2014	08:45:00	55.6	0	1	95.1
3/6/2014	09:00:00	55.6	0	1	94.2
3/6/2014	09:15:00	55.9	0	1	93.2
3/6/2014	09:30:00	56.6	0	1	91.8
3/6/2014	09:45:00	58.7	0	0	86.3
3/6/2014	10:00:00	58.5	0	0	86.6
3/6/2014	10:15:00	59.3	0	0	82.7
3/6/2014	10:30:00	60.8	0	0	79.1
3/6/2014	10:45:00	61.2	0	0	78.2
3/6/2014	11:00:00	59.9	0.008	8	86
3/6/2014	11:15:00	60.6	0	0	82.8
3/6/2014	11:30:00	61.2	0	0	79.2
3/6/2014	11:45:00	61.1	0	0	81.2
3/6/2014	12:00:00	61.5	0	0	78.4
3/6/2014	12:15:00	61.9	0	0	77.6
3/6/2014	12:30:00	62.7	0	0	74.6
3/6/2014	12:45:00	61.1	0	0	78.8
3/6/2014	13:00:00	61	0	0	75.8
3/6/2014	13:15:00	61.6	0	0	68.9
3/6/2014	13:30:00	63.1	0	0	72.6
3/6/2014	13:45:00	62.4	0	0	74.2
3/6/2014	14:00:00	62	0	0	74.4
3/6/2014	14:15:00	62.5	0	0	73.3
3/6/2014	14:30:00	62.2	0	0	74.7
3/6/2014	14:45:00	62.2	0	0	72.6
3/6/2014	15:00:00	61.8	0	0	76
3/6/2014	15:15:00	61.6	0	0	76.7
3/6/2014	15:30:00	61.5	0	0	76.3
3/6/2014	15:45:00	61.1	0	0	77.5
3/6/2014	16:00:00	61	0	0	77.1
3/6/2014	16:15:00	60.5	0	0	78.2
3/6/2014	16:30:00	59.9	0	0	80.3
3/6/2014	16:45:00	59.6	0	0	81.3
3/6/2014	17:00:00	59.1	0	0	82.3
3/6/2014	17:15:00	58.4	0	1	85
3/6/2014	17:30:00	57.4	0	1	87
3/6/2014	17:45:00	56.8	0	2	88.7
3/6/2014	18:00:00	56	0	4	90.2
3/6/2014	18:15:00	54.9	0	10	92.2
3/6/2014	18:30:00	54	0	10	93.3
3/6/2014	18:45:00	53.5	0	10	93.5
3/6/2014	19:00:00	51.8	0	10	93.9
3/6/2014	19:15:00	50.5	0	10	96.4
3/6/2014	19:30:00	50.8	0	10	97.1
3/6/2014	19:45:00	51.4	0	10	96
3/6/2014	20:00:00	50	0	10	96.2
3/6/2014	20:15:00	48.5	0	10	96.8
