#Date             Time      Temp(°F)	Precip(inch)	Wetness(U) Relative-humidity(%RH)  Global-Radiation(W/m²)
3/2/2013	03:45:00	46.6	0	10	94.1	0
3/2/2013	04:00:00	47.6	0	10	93.4	0
3/2/2013	04:15:00	47.8	0	10	92.2	0
3/2/2013	04:30:00	46.6	0	10	92.8	0
3/2/2013	04:45:00	45.4	0	10	94.2	0
3/2/2013	05:00:00	46.8	0	10	95	0
3/2/2013	05:15:00	48	0	10	93.1	0
3/2/2013	05:30:00	48.7	0	10	89.7	0
3/2/2013	05:45:00	48.5	0	10	89.9	0
3/2/2013	06:00:00	47.6	0	10	90.7	0
3/2/2013	06:15:00	46.9	0	10	92.9	0
3/2/2013	06:30:00	46.3	0	10	94.3	0
3/2/2013	06:45:00	46.5	0	10	95.2	0.5
3/2/2013	07:00:00	46.3	0	10	95.5	7.3
3/2/2013	07:15:00	47.5	0	10	94.2	23
3/2/2013	07:30:00	47.1	0	10	93.7	46.9
3/2/2013	07:45:00	46.8	0	10	94.2	79.1
3/2/2013	08:00:00	48.2	0	10	94.7	108.4
3/2/2013	08:15:00	49.7	0	10	91.2	127.5
3/2/2013	08:30:00	50.5	0	10	88.3	159.7
3/2/2013	08:45:00	51.5	0	10	86.7	212
3/2/2013	09:00:00	52.6	0	1	84.7	318.4
3/2/2013	09:15:00	53.7	0	1	82.6	289.1
3/2/2013	09:30:00	55.4	0	0	79.7	241.3
3/2/2013	09:45:00	56.8	0	0	77.7	333.1
3/2/2013	10:00:00	57.8	0	0	75	337.5
3/2/2013	10:15:00	58.3	0	0	73.6	307.2
3/2/2013	10:30:00	59.4	0	0	73	555.3
3/2/2013	10:45:00	60.6	0	0	69.4	434.2
3/2/2013	11:00:00	60.4	0	0	70.6	417.6
3/2/2013	11:15:00	62.9	0	0	66.3	712.6
3/2/2013	11:30:00	65.1	0	0	61	464
3/2/2013	11:45:00	65.8	0	0	58.7	562.6
3/2/2013	12:00:00	67	0	0	56.5	514.3
3/2/2013	12:15:00	66.6	0	0	56.2	387.3
3/2/2013	12:30:00	67.3	0	0	56	437.6
3/2/2013	12:45:00	68.9	0	0	53.8	678.9
3/2/2013	13:00:00	69.7	0	0	53.1	432.7
3/2/2013	13:15:00	69.6	0	0	53.8	416.1
3/2/2013	13:30:00	69.8	0	0	52.4	419
3/2/2013	13:45:00	70.4	0	0	52.6	483
3/2/2013	14:00:00	69.4	0	0	52.3	269.6
3/2/2013	14:15:00	68.7	0	0	56.6	197.3
3/2/2013	14:30:00	67.9	0	0	57.9	197.8
3/2/2013	14:45:00	67.6	0	0	59.4	224.7
3/2/2013	15:00:00	66.9	0	0	61.3	201.7
3/2/2013	15:15:00	66.5	0	0	61.6	176.8
3/2/2013	15:30:00	66.1	0	0	60.5	149.9
3/2/2013	15:45:00	65.7	0	0	61.5	130.9
3/2/2013	16:00:00	65.4	0	0	61.7	144.1
3/2/2013	16:15:00	64.9	0	0	62.8	130.4
3/2/2013	16:30:00	64.4	0	0	64.1	111.4
3/2/2013	16:45:00	63.6	0	0	66.4	74.7
3/2/2013	17:00:00	62.6	0	0	68.8	41.5
3/2/2013	17:15:00	62.2	0	0	70	32.7
3/2/2013	17:30:00	61.3	0	0	70.7	15.6
3/2/2013	17:45:00	59.9	0	0	71.4	9.8
3/2/2013	18:00:00	59	0	0	72.2	3.4
3/2/2013	18:15:00	58.2	0	0	74	0
3/2/2013	18:30:00	57.1	0	1	75.9	0
3/2/2013	18:45:00	56.3	0	1	76.4	0
3/2/2013	19:00:00	55.3	0	1	79.4	0
3/2/2013	19:15:00	54	0	1	83.3	0
3/2/2013	19:30:00	53.7	0	2	84.5	0
3/2/2013	19:45:00	53.7	0	1	84	0
3/2/2013	20:00:00	54.2	0	1	81.2	0
3/2/2013	20:15:00	54.3	0	1	80.6	0
3/2/2013	20:30:00	54.2	0	1	80	0
3/2/2013	20:45:00	53.9	0	1	79.8	0
3/2/2013	21:00:00	53.4	0	1	80.7	0
3/2/2013	21:15:00	52.5	0	1	82.9	0
3/2/2013	21:30:00	51.6	0	1	85.3	0
3/2/2013	21:45:00	51.4	0	1	86.1	0
3/2/2013	22:00:00	51	0	2	87.5	0
3/2/2013	22:15:00	51	0	2	87.8	0
3/2/2013	22:30:00	50.9	0	2	87.8	0
3/2/2013	22:45:00	50.8	0	2	88.2	0
3/2/2013	23:00:00	50.7	0	3	88.6	0
3/2/2013	23:15:00	50.9	0	2	88.5	0
3/2/2013	23:30:00	50.9	0	2	88.4	0
3/2/2013	23:45:00	50.8	0	2	87.9	0
3/3/2013	00:00:00	50	0	3	89.5	0
3/3/2013	00:15:00	49.9	0	5	90	0
3/3/2013	00:30:00	49.5	0	5	90.9	0
3/3/2013	00:45:00	49.3	0	4	91.3	0
3/3/2013	01:00:00	49.2	0	4	91.4	0
3/3/2013	01:15:00	49.5	0	3	90.7	0
3/3/2013	01:30:00	49.5	0	3	90.3	0
3/3/2013	01:45:00	49	0	5	91.5	0
3/3/2013	02:00:00	48.6	0	8	92.7	0
3/3/2013	02:15:00	48.3	0	10	93.9	0
3/3/2013	02:30:00	48.1	0	10	94.6	0
3/3/2013	02:45:00	48.3	0	10	94.6	0
3/3/2013	03:00:00	48.2	0	10	94.6	0
3/3/2013	03:15:00	48	0	10	94.6	0
3/3/2013	03:30:00	48.2	0	10	94.8	0
3/3/2013	03:45:00	48.3	0	10	94.6	0
3/3/2013	04:00:00	48.3	0	10	94.7	0
3/3/2013	04:15:00	48.3	0	10	94.9	0
3/3/2013	04:30:00	48.3	0	10	95.1	0
3/3/2013	04:45:00	48.4	0	10	95.4	0
3/3/2013	05:00:00	48.6	0	10	95.4	0
3/3/2013	05:15:00	48.5	0	10	95.4	0
3/3/2013	05:30:00	48.6	0	10	95.5	0
3/3/2013	05:45:00	48.7	0	10	95.3	0
3/3/2013	06:00:00	48.6	0	10	95.3	0
3/3/2013	06:15:00	48.4	0	10	95.4	0
3/3/2013	06:30:00	48.2	0	10	95.8	0
3/3/2013	06:45:00	48	0	10	96.1	1
3/3/2013	07:00:00	48	0	10	96.4	5.9
3/3/2013	07:15:00	48	0	10	96.5	15.1
3/3/2013	07:30:00	47.9	0	10	96.5	40
3/3/2013	07:45:00	48.3	0	10	96.5	57.6
3/3/2013	08:00:00	49.1	0	4	96	110.9
3/3/2013	08:15:00	50.2	0	2	94.4	131.4
3/3/2013	08:30:00	50.9	0	1	92.7	143.1
3/3/2013	08:45:00	51.5	0	1	90.9	202.2
3/3/2013	09:00:00	51.9	0	1	88.1	167
3/3/2013	09:15:00	54.1	0	0	84.5	427.4
3/3/2013	09:30:00	56.2	0	0	78.9	506.5
3/3/2013	09:45:00	57.2	0	0	76.2	557.3
3/3/2013	10:00:00	57.8	0	0	75.3	504
3/3/2013	10:15:00	59.4	0	0	72.7	589
3/3/2013	10:30:00	60	0	0	72	456.7
3/3/2013	10:45:00	59.5	0	0	73.3	672.5
3/3/2013	11:00:00	61.1	0	0	69.3	501.1
3/3/2013	11:15:00	61.9	0	0	67.2	610.5
3/3/2013	11:30:00	63	0	0	64.2	615.4
3/3/2013	11:45:00	64	0	0	62	721.4
3/3/2013	12:00:00	64.8	0	0	58.4	744.3
3/3/2013	12:15:00	66.8	0	0	53.7	717.5
3/3/2013	12:30:00	66.6	0	0	50.4	749.7
3/3/2013	12:45:00	66.8	0	0	47.2	759.5
3/3/2013	13:00:00	66.7	0	0	47	765.8
3/3/2013	13:15:00	66.5	0	0	46.8	749.7
3/3/2013	13:30:00	66.9	0	0	46.3	731.6
3/3/2013	13:45:00	66.3	0	0	51.1	714
3/3/2013	14:00:00	66.6	0	0	48.9	695.5
3/3/2013	14:15:00	65.5	0	0	54.5	674.5
3/3/2013	14:30:00	66.1	0	0	47.2	644.7
3/3/2013	14:45:00	65.6	0	0	47.5	608.1
3/3/2013	15:00:00	65.5	0	0	48.1	585.1
3/3/2013	15:15:00	65.8	0	0	48.1	563.6
3/3/2013	15:30:00	65.1	0	0	47.6	465.4
3/3/2013	15:45:00	64.3	0	0	48.4	339.9
3/3/2013	16:00:00	64.7	0	0	48	377
3/3/2013	16:15:00	64.5	0	0	47.4	366.3
3/3/2013	16:30:00	64	0	0	47.3	316
3/3/2013	16:45:00	63.3	0	0	48.5	261.8
3/3/2013	17:00:00	62.9	0	0	50.3	209
3/3/2013	17:15:00	58.7	0	0	67.4	157.3
3/3/2013	17:30:00	57.1	0	0	70.4	105.5
3/3/2013	17:45:00	54.9	0	0	74.1	63
3/3/2013	18:00:00	52.4	0	1	78.8	24.4
3/3/2013	18:15:00	50.7	0	2	82.8	3.9
3/3/2013	18:30:00	49.4	0	5	86.6	0
3/3/2013	18:45:00	48.4	0	9	88.8	0
3/3/2013	19:00:00	47.6	0	10	90.4	0
3/3/2013	19:15:00	47.1	0	10	91.6	0
3/3/2013	19:30:00	46.8	0	10	92.3	0
3/3/2013	19:45:00	46.3	0	10	92.8	0
3/3/2013	20:00:00	45.8	0	10	93.5	0
3/3/2013	20:15:00	45.5	0	10	94.3	0
3/3/2013	20:30:00	45.4	0	10	94.7	0
3/3/2013	20:45:00	45.2	0	10	95.2	0
3/3/2013	21:00:00	44.9	0	10	95.6	0
3/3/2013	21:15:00	44.9	0	10	95.9	0
3/3/2013	21:30:00	44.7	0	10	96.2	0
3/3/2013	21:45:00	44.9	0	10	96.6	0
3/3/2013	22:00:00	45	0	10	96.8	0
3/3/2013	22:15:00	45.6	0	10	97.2	0
3/3/2013	22:30:00	46.1	0	10	97.2	0
3/3/2013	22:45:00	46.3	0	10	97.1	0
3/3/2013	23:00:00	46.4	0	10	96.8	0
3/3/2013	23:15:00	46.3	0	10	96.7	0
3/3/2013	23:30:00	46.2	0	10	96.8	0
3/3/2013	23:45:00	46.2	0	10	96.8	0
3/4/2013	00:00:00	46.2	0	10	97	0
3/4/2013	00:15:00	46.2	0	10	97.2	0
3/4/2013	00:30:00	46.2	0	10	97.3	0
3/4/2013	00:45:00	46.1	0	10	97.3	0
3/4/2013	01:00:00	46.1	0	10	97.4	0
3/4/2013	01:15:00	46	0	10	97.4	0
3/4/2013	01:30:00	46	0	10	97.7	0
3/4/2013	01:45:00	45.9	0	10	97.7	0
3/4/2013	02:00:00	45.7	0	10	97.8	0
3/4/2013	02:15:00	45.8	0	10	97.8	0
3/4/2013	02:30:00	45.8	0	10	97.9	0
3/4/2013	02:45:00	45.8	0	10	97.9	0
3/4/2013	03:00:00	45.8	0	10	97.8	0
3/4/2013	03:15:00	45.9	0	10	97.9	0
3/4/2013	03:30:00	45.9	0	10	97.9	0
3/4/2013	03:45:00	45.9	0	10	97.8	0
3/4/2013	04:00:00	45.8	0	10	97.6	0
3/4/2013	04:15:00	45.7	0	10	97.5	0
3/4/2013	04:30:00	45.7	0	10	97.4	0
3/4/2013	04:45:00	45.8	0	10	97.5	0
3/4/2013	05:00:00	45.5	0	10	97.5	0
3/4/2013	05:15:00	45.2	0	10	97.8	0
3/4/2013	05:30:00	45.3	0	10	97.8	0
3/4/2013	05:45:00	45.1	0	10	97.7	0
3/4/2013	06:00:00	45.1	0	10	97.6	0
3/4/2013	06:15:00	44.7	0	10	97.5	0
3/4/2013	06:30:00	44.7	0	10	97.8	0
3/4/2013	06:45:00	44.5	0	10	97.9	0.5
3/4/2013	07:00:00	44.5	0	10	98	4.4
3/4/2013	07:15:00	44.3	0	10	97.8	12.7
3/4/2013	07:30:00	44.3	0	10	97.8	20
3/4/2013	07:45:00	44.4	0	10	97.8	30.8
3/4/2013	08:00:00	44.7	0	10	97.8	46.4
3/4/2013	08:15:00	44.8	0	10	97.7	52.3
3/4/2013	08:30:00	45.1	0	10	97.4	61.1
3/4/2013	08:45:00	45.1	0	9	96.4	89.4
3/4/2013	09:00:00	45.6	0	2	94.8	107.4
3/4/2013	09:15:00	45.9	0	2	93.8	101.1
3/4/2013	09:30:00	46.1	0	2	92.8	101.6
3/4/2013	09:45:00	46.2	0	2	92	126
3/4/2013	10:00:00	46.7	0	1	91.1	129.4
3/4/2013	10:15:00	46.6	0	1	91.7	129.4
3/4/2013	10:30:00	46.6	0	1	92.1	127.5
3/4/2013	10:45:00	46.8	0	1	91.6	126
3/4/2013	11:00:00	47	0	1	91	143.1
3/4/2013	11:15:00	47.2	0	1	90.4	135.3
3/4/2013	11:30:00	47.6	0	1	89.5	154.8
3/4/2013	11:45:00	48.3	0	0	86.8	192.4
3/4/2013	12:00:00	49.3	0	0	84.2	228.6
3/4/2013	12:15:00	50.1	0	0	82.3	244.2
3/4/2013	12:30:00	50	0	0	83.9	318.4
3/4/2013	12:45:00	50.2	0	0	82.4	289.6
3/4/2013	13:00:00	50.5	0	0	81.7	294
3/4/2013	13:15:00	51.6	0	0	79.5	332.6
3/4/2013	13:30:00	52.5	0	0	78.2	432.2
3/4/2013	13:45:00	53.2	0	0	74.9	406.8
3/4/2013	14:00:00	52.9	0	0	75.8	431.7
3/4/2013	14:15:00	55.7	0	0	70.5	689.1
3/4/2013	14:30:00	56	0	0	69.6	654.9
3/4/2013	14:45:00	56.4	0	0	69.2	593.4
3/4/2013	15:00:00	55.6	0	0	69.5	577.3
3/4/2013	15:15:00	55.8	0	0	68	546.5
3/4/2013	15:30:00	55.6	0	0	67.9	505
3/4/2013	15:45:00	55.2	0	0	68	459.1
3/4/2013	16:00:00	54.9	0	0	68.1	413.7
3/4/2013	16:15:00	54.5	0	0	68.5	365.3
3/4/2013	16:30:00	54.4	0	0	69	317
3/4/2013	16:45:00	53.7	0	0	69.9	264.7
3/4/2013	17:00:00	53.4	0	0	69.1	212.9
3/4/2013	17:15:00	52.4	0	0	70.4	158.7
3/4/2013	17:30:00	51.2	0	0	71.1	109.4
3/4/2013	17:45:00	50.3	0	0	72.6	68.4
3/4/2013	18:00:00	49.2	0	0	75.2	26.4
3/4/2013	18:15:00	47.8	0	0	78.2	5.4
3/4/2013	18:30:00	46.9	0	0	80.4	0
3/4/2013	18:45:00	46	0	1	82.1	0
3/4/2013	19:00:00	45.1	0	1	83.5	0
3/4/2013	19:15:00	44.2	0	3	85.6	0
3/4/2013	19:30:00	43.3	0	10	88.1	0
3/4/2013	19:45:00	43	0	9	89.4	0
3/4/2013	20:00:00	42.2	0	9	90.7	0
3/4/2013	20:15:00	41.8	0	9	91.3	0
3/4/2013	20:30:00	41.3	0	9	91.9	0
3/4/2013	20:45:00	40.8	0	9	92.9	0
3/4/2013	21:00:00	40.3	0	10	93.6	0
3/4/2013	21:15:00	40.2	0	10	93.7	0
3/4/2013	21:30:00	39.9	0	10	94.1	0
3/4/2013	21:45:00	39.6	0	10	94.5	0
3/4/2013	22:00:00	39.5	0	10	95.2	0
3/4/2013	22:15:00	39.3	0	10	95.5	0
3/4/2013	22:30:00	38.3	0	10	95.8	0
3/4/2013	22:45:00	38.1	0	10	96.4	0
3/4/2013	23:00:00	38.9	0	10	96.9	0
3/4/2013	23:15:00	38.2	0	10	96.8	0
3/4/2013	23:30:00	38.3	0	10	97.4	0
3/4/2013	23:45:00	38.3	0	10	97.4	0
3/5/2013	00:00:00	36.9	0	10	97.2	0
3/5/2013	00:15:00	36.4	0	10	97.7	0
3/5/2013	00:30:00	35.7	0	10	97.6	0
3/5/2013	00:45:00	35.7	0	10	98	0
3/5/2013	01:00:00	35.5	0	10	97.9	0
3/5/2013	01:15:00	35.1	0	10	98.3	0
3/5/2013	01:30:00	35.6	0	10	98.4	0
3/5/2013	01:45:00	35.5	0	10	98.4	0
3/5/2013	02:00:00	35.6	0	10	98.7	0
3/5/2013	02:15:00	35.7	0	10	98.8	0
3/5/2013	02:30:00	35.3	0	10	98.8	0
3/5/2013	02:45:00	35.6	0	10	99.1	0
3/5/2013	03:00:00	36.3	0	10	99.2	0
3/5/2013	03:15:00	36.7	0	10	99.2	0
3/5/2013	03:30:00	37.2	0	10	99.3	0
3/5/2013	03:45:00	37.4	0	10	99.4	0
3/5/2013	04:00:00	37.8	0	10	99.5	0
3/5/2013	04:15:00	38.2	0	10	99.5	0
3/5/2013	04:30:00	38.1	0	10	99.5	0
3/5/2013	04:45:00	38.4	0	10	99.6	0
3/5/2013	05:00:00	38.4	0	10	99.6	0
3/5/2013	05:15:00	38.5	0	10	99.6	0
3/5/2013	05:30:00	38.4	0	10	99.6	0
3/5/2013	05:45:00	38.6	0	10	99.7	0
3/5/2013	06:00:00	39	0	10	99.8	0
3/5/2013	06:15:00	39	0	10	99.8	0
3/5/2013	06:30:00	39.1	0	10	99.7	0
3/5/2013	06:45:00	39.3	0	10	99.8	2.4
3/5/2013	07:00:00	39.5	0	10	99.8	8.3
3/5/2013	07:15:00	39.8	0	10	99.8	18.6
3/5/2013	07:30:00	40.1	0	10	99.9	28.8
3/5/2013	07:45:00	40.4	0	10	99.8	35.7
3/5/2013	08:00:00	40.7	0	10	99.8	57.6
3/5/2013	08:15:00	41.1	0	3	99.8	72.8
3/5/2013	08:30:00	41.4	0	2	99.8	90.4
3/5/2013	08:45:00	41.6	0	2	99.8	105.5
3/5/2013	09:00:00	42.2	0	2	99.7	114.3
3/5/2013	09:15:00	42.6	0	2	99.6	147
3/5/2013	09:30:00	43.6	0	1	99.4	185.1
3/5/2013	09:45:00	44.2	0	1	98.9	211.5
3/5/2013	10:00:00	44.8	0	1	97.9	238.8
3/5/2013	10:15:00	45.8	0	1	96.4	215.4
3/5/2013	10:30:00	46.2	0	0	94.3	149
3/5/2013	10:45:00	46.6	0	0	91.5	133.8
3/5/2013	11:00:00	47.7	0	0	85.2	125
3/5/2013	11:15:00	48.7	0	0	79.2	109.9
3/5/2013	11:30:00	49.1	0	0	78.4	145.1
3/5/2013	11:45:00	49.2	0	0	77.9	144.6
3/5/2013	12:00:00	49.7	0	0	77.8	163.6
3/5/2013	12:15:00	50.2	0	0	76.7	196.3
3/5/2013	12:30:00	50.5	0	0	75.6	193.4
3/5/2013	12:45:00	51.2	0	0	74	221.7
3/5/2013	13:00:00	51.3	0	0	72.7	178.8
3/5/2013	13:15:00	51.7	0	0	71	200.2
3/5/2013	13:30:00	52	0	0	70.1	176.3
3/5/2013	13:45:00	52.2	0	0	70	192.4
3/5/2013	14:00:00	52.4	0	0	69.5	188.5
3/5/2013	14:15:00	52.4	0	0	71.5	214.4
3/5/2013	14:30:00	52.6	0	0	71.4	213.9
3/5/2013	14:45:00	53	0	0	70.6	196.8
3/5/2013	15:00:00	53.5	0	0	69.3	186.1
3/5/2013	15:15:00	53.4	0	0	69.5	135.8
3/5/2013	15:30:00	53.1	0	0	70	109.4
3/5/2013	15:45:00	53.5	0	0	69.9	127
3/5/2013	16:00:00	53.3	0	0	70.4	125
3/5/2013	16:15:00	52.7	0	0	71.4	99.6
3/5/2013	16:30:00	52.4	0	0	71.7	111.4
3/5/2013	16:45:00	51.8	0	0	72.5	53.2
3/5/2013	17:00:00	51.4	0	0	73.6	25.4
3/5/2013	17:15:00	51.1	0	0	74.2	30.8
3/5/2013	17:30:00	50.8	0	0	74.7	10.7
3/5/2013	17:45:00	50.5	0	0	75.1	7.3
3/5/2013	18:00:00	50.4	0	0	75.3	2.4
3/5/2013	18:15:00	50.3	0	0	74.9	0.5
3/5/2013	18:30:00	50.2	0	0	75.3	0
3/5/2013	18:45:00	50.1	0	3	76.5	0
3/5/2013	19:00:00	48.8	0.024	10	84	0
3/5/2013	19:15:00	47.5	0.031	10	91.4	0
3/5/2013	19:30:00	47.4	0	8	92.1	0
3/5/2013	19:45:00	47.8	0.008	10	90.5	0
3/5/2013	20:00:00	48	0.016	9	89.3	0
3/5/2013	20:15:00	47.7	0.063	10	91.3	0
3/5/2013	20:30:00	47.4	0.055	9	93.6	0
3/5/2013	20:45:00	47.6	0.031	8	93.9	0
3/5/2013	21:00:00	47.6	0.039	6	93.6	0
3/5/2013	21:15:00	47.6	0.039	6	94.1	0
3/5/2013	21:30:00	47.7	0.008	6	94.3	0
3/5/2013	21:45:00	48.1	0.016	5	93.4	0
3/5/2013	22:00:00	48.1	0.024	6	94	0
3/5/2013	22:15:00	48.4	0.024	5	93.1	0
3/5/2013	22:30:00	48.3	0.024	5	94.1	0
3/5/2013	22:45:00	48.6	0.016	4	93.5	0
3/5/2013	23:00:00	48.4	0.039	6	94.2	0
3/5/2013	23:15:00	48.5	0.039	8	94.8	0
3/5/2013	23:30:00	49.1	0.024	8	94.2	0
3/5/2013	23:45:00	49.9	0	5	93.4	0
3/6/2013	00:00:00	50.2	0	5	92.7	0
3/6/2013	00:15:00	50.4	0	3	92.1	0
3/6/2013	00:30:00	47.2	0.008	8	89.2	0
3/6/2013	00:45:00	47.1	0	5	90.2	0
3/6/2013	01:00:00	47.6	0.039	10	91.2	0
3/6/2013	01:15:00	49.2	0	2	88.7	0
3/6/2013	01:30:00	49.4	0	2	89	0
3/6/2013	01:45:00	49.4	0	2	89.5	0
3/6/2013	02:00:00	49.5	0	2	89.6	0
3/6/2013	02:15:00	49.2	0.102	9	91	0
3/6/2013	02:30:00	46.5	0.142	10	92.1	0
3/6/2013	02:45:00	47.8	0	3	90.9	0
3/6/2013	03:00:00	47.5	0	2	89.8	0
3/6/2013	03:15:00	47.2	0	3	88.8	0
3/6/2013	03:30:00	47.3	0.008	7	89.8	0
3/6/2013	03:45:00	46.6	0.102	10	93.1	0
3/6/2013	04:00:00	46.8	0	5	90.6	0
3/6/2013	04:15:00	46.9	0	8	90	0
3/6/2013	04:30:00	46.2	0.055	8	90.6	0
3/6/2013	04:45:00	46.5	0	3	89.9	0
3/6/2013	05:00:00	46.3	0.008	10	89.4	0
3/6/2013	05:15:00	46	0	3	88.5	0
3/6/2013	05:30:00	45.9	0	10	88.7	0
